date,油气开采及服务,煤炭开采加工,风电设备,电力,化学原料,燃气,农化制品,种植业与林业,银行,电网设备,非金属材料,厨卫电器,石油加工贸易,光伏设备,公路铁路运输,电池,港口航运,建筑装饰,养殖业,农产品加工,旅游及酒店,橡胶制品,环保设备,环境治理,其他电源设备,光学光电子,贵金属,物流,医疗器械,化学制药,化学纤维,钢铁,能源金属,综合,中药,黑色家电,塑料制品,生物制品,多元金融,教育,贸易,饮料制造,通信设备,医药商业,化学制品,造纸,服装家纺,互联网电商,医疗服务,纺织制造,轨交设备,汽车整车,小家电,计算机设备,通信服务,房地产,家居用品,证券,元件,汽车服务及其他,零售,其他社会服务,保险,包装印刷,食品加工制造,专用设备,IT服务,通用设备,美容护理,工业金属,白色家电,白酒,建筑材料,电子化学品,软件开发,电机,消费电子,自动化设备,工程机械,汽车零部件,小金属,其他电子,游戏,军工电子,文化传媒,军工装备,半导体,金属新材料,机场航运,影视院线
2026-04-23 12:56:05.078407,1.04,-9.13,-5.67,-45.13,-2.26,-2.34,-1.25,-3.55,-25.09,-19.44,-0.98,-1.67,-2.39,-25.44,-5.19,4.95,-9.51,-28.26,-7.07,-6.12,-6.85,-0.78,0.64,-10.37,-1.57,-1.79,-11.1,-5.37,-15.26,-37.58,0.78,-5.01,-5.44,-4.45,-12.91,-0.78,-10.06,-12.45,-11.47,-2.51,-2.09,-4.79,-12.31,-16.46,-10.33,-2.92,-5.31,-1.83,-9.57,-0.87,-4.88,-15.19,-1.49,13.16,-21.46,-9.81,-4.79,-42.74,-51.53,-2.71,-13.97,-3.35,-6.75,1.38,-4.54,-8.88,-29.61,-13.08,-5.21,-0.61,-9.19,-13.03,-9.2,-5.85,-42.24,-2.01,4.08,-1.76,-4.23,-6.48,1.52,-7.15,-21.71,-2.07,-28.09,-20.18,25.46,0.45,-3.62,-2.87
2026-04-24 12:54:35.074418,-0.95,-3.28,-4.14,-25.13,-8.18,0.35,-9.06,-9.79,-12.12,-21.31,0.16,0.57,-4.41,6.81,-0.32,77.03,-10.14,-11.63,-7.16,-1.07,-1.25,-0.03,-7.11,-2.31,-7.14,-5.17,-34.06,-2.27,5.3,0.5,-1.66,-6.5,14.43,-0.54,-6.92,-0.88,-6.0,1.0,-1.94,2.09,-0.18,0.77,-50.95,-3.19,2.15,-1.23,0.53,-1.87,1.27,0.83,2.03,15.67,0.78,10.32,-16.84,-1.88,-1.67,25.79,46.26,0.69,2.41,-3.39,-4.15,-12.66,-0.82,9.66,-21.06,-7.01,0.22,-45.57,-1.91,-12.84,0.33,-9.94,5.79,1.71,40.61,0.1,-2.35,0.76,-14.63,6.5,8.77,-10.81,-9.53,-0.17,17.38,-0.78,-4.29,-0.66
2026-04-25 12:35:38.579616,-0.95,-3.28,-4.14,-25.13,-8.18,0.35,-9.06,-9.79,-12.12,-21.31,0.16,0.57,-4.41,6.81,-0.32,77.03,-10.14,-11.63,-7.16,-1.07,-1.25,-0.03,-7.11,-2.31,-7.14,-5.17,-34.06,-2.27,5.3,0.5,-1.66,-6.5,14.43,-0.54,-6.92,-0.88,-6.0,1.0,-1.94,2.09,-0.18,0.77,-50.95,-3.19,2.15,-1.23,0.53,-1.87,1.27,0.83,2.03,15.67,0.78,10.32,-16.84,-1.88,-1.67,25.79,46.26,0.69,2.41,-3.39,-4.15,-12.66,-0.82,9.66,-21.06,-7.01,0.22,-45.57,-1.91,-12.84,0.33,-9.94,5.79,1.71,40.61,0.1,-2.35,0.76,-14.63,6.5,8.77,-10.81,-9.53,-0.17,17.38,-0.78,-4.29,-0.66
2026-04-26 12:37:55.841968,-0.95,-3.28,-4.14,-25.13,-8.18,0.35,-9.06,-9.79,-12.12,-21.31,0.16,0.57,-4.41,6.81,-0.32,77.03,-10.14,-11.63,-7.16,-1.07,-1.25,-0.03,-7.11,-2.31,-7.14,-5.17,-34.06,-2.27,5.3,0.5,-1.66,-6.5,14.43,-0.54,-6.92,-0.88,-6.0,1.0,-1.94,2.09,-0.18,0.77,-50.95,-3.19,2.15,-1.23,0.53,-1.87,1.27,0.83,2.03,15.67,0.78,10.32,-16.84,-1.88,-1.67,25.79,46.26,0.69,2.41,-3.39,-4.15,-12.66,-0.82,9.66,-21.06,-7.01,0.22,-45.57,-1.91,-12.84,0.33,-9.94,5.79,1.71,40.61,0.1,-2.35,0.76,-14.63,6.5,8.77,-10.81,-9.53,-0.17,17.38,-0.78,-4.29,-0.66
2026-04-27 13:14:18.476480,2.85,3.39,-0.5,25.16,-0.8,-2.09,-1.2,-4.61,-2.43,-27.92,-3.39,-0.44,-2.52,11.03,-1.05,-8.28,-11.2,-4.58,9.84,0.83,-1.77,-0.25,3.52,-5.89,-5.0,-5.5,-11.1,-5.09,-13.98,-20.57,-0.03,4.94,5.28,-1.23,-10.31,-0.42,6.15,1.63,-8.94,-0.56,-0.54,-2.28,-23.91,-8.69,5.39,-2.95,-1.3,-1.05,-7.78,0.91,-2.44,6.98,-2.51,9.08,16.75,0.75,-2.55,4.28,27.64,-1.79,-3.94,-1.74,-7.54,-4.12,-1.51,-14.17,8.59,-2.05,-1.7,-4.96,-13.27,-4.61,4.05,1.34,-5.7,-0.64,-17.48,3.06,-3.1,-19.98,-12.45,-4.33,-31.6,-0.84,-12.1,18.95,-49.35,-1.91,-2.52,-0.96
2026-04-28 13:24:24.010636,-11.98,-10.34,9.07,-40.3,-10.81,-3.16,-12.63,-6.62,20.22,-17.42,2.56,0.56,-7.86,-15.0,-0.03,39.68,-1.32,-2.82,5.14,3.21,-4.05,0.25,-10.36,-6.97,-6.25,-10.5,-2.86,-4.46,-7.48,-3.57,-4.35,-14.44,18.4,4.26,-6.39,-0.87,-3.12,-4.18,-9.85,-1.12,-0.13,-5.96,-23.21,-2.37,4.5,-0.79,-2.4,-1.63,0.32,0.41,-0.98,-13.75,0.45,-14.66,0.27,13.82,-2.54,-25.18,34.16,-0.92,-5.07,-0.07,4.84,-3.83,-5.32,4.88,-12.29,11.56,-1.36,5.78,2.16,1.94,-3.5,2.23,-10.77,0.43,40.63,-31.19,-0.23,-3.04,-5.97,3.59,-6.88,18.02,2.76,17.7,60.0,-1.19,-1.63,4.68
2026-04-29 13:17:46.990858,-13.82,-3.63,-13.47,-18.44,-21.34,-4.85,-32.05,-2.89,27.31,12.65,-3.36,-0.15,-7.67,-43.77,0.5,-85.88,-2.3,-21.62,-2.5,-0.93,-0.2,-2.26,-0.83,-7.95,-9.43,-9.78,-9.35,-0.37,-5.51,15.87,-2.82,-13.96,-37.75,-2.01,12.47,-3.36,-15.8,5.53,-2.78,-1.86,-0.74,-3.99,-132.24,12.86,-30.7,-2.29,-1.18,-1.37,1.11,-4.47,-2.74,-19.01,0.57,14.53,-10.9,-17.74,-2.85,-24.8,-54.55,-0.61,-4.55,-2.71,-5.15,-3.34,3.0,-20.21,-27.95,-40.28,-0.93,-36.27,-1.9,6.84,-16.53,-22.54,-37.84,-7.46,-49.15,-39.7,-3.3,-15.21,-48.97,-15.49,-5.23,-2.3,-37.77,-31.55,-67.96,-3.93,-2.34,-13.16
2026-04-30 13:17:01.753441,-2.94,-3.05,-6.18,-0.92,3.54,1.07,21.23,0.68,-12.84,-8.87,0.98,0.28,-4.61,17.09,2.65,35.02,-7.56,5.01,-3.38,0.72,4.21,2.14,0.09,9.49,19.11,8.45,0.17,-4.43,-0.42,-7.35,-0.31,15.57,28.52,1.32,-5.24,-3.33,-0.87,4.31,0.08,2.77,-1.21,-2.65,126.47,-11.31,5.13,1.41,3.37,5.32,0.84,-0.62,1.52,12.47,-2.45,11.76,49.3,-0.06,5.73,8.01,29.45,4.04,2.76,4.77,-3.81,-8.96,2.68,10.87,56.51,15.61,0.99,29.47,-1.25,-2.93,4.52,13.58,34.68,1.09,45.24,1.65,-10.59,14.45,24.27,7.88,21.87,-10.1,22.35,-32.14,37.04,1.35,-5.03,-0.87
2026-05-01 12:50:43.896173,-2.94,-3.05,-6.18,-0.92,3.54,1.07,21.23,0.68,-12.84,-8.87,0.98,0.28,-4.61,17.09,2.65,35.02,-7.56,5.01,-3.38,0.72,4.21,2.14,0.09,9.49,19.11,8.45,0.17,-4.43,-0.42,-7.35,-0.31,15.57,28.52,1.32,-5.24,-3.33,-0.87,4.31,0.08,2.77,-1.21,-2.65,126.47,-11.31,5.13,1.41,3.37,5.32,0.84,-0.62,1.52,12.47,-2.45,11.76,49.3,-0.06,5.73,8.01,29.45,4.04,2.76,4.77,-3.81,-8.96,2.68,10.87,56.51,15.61,0.99,29.47,-1.25,-2.93,4.52,13.58,34.68,1.09,45.24,1.65,-10.59,14.45,24.27,7.88,21.87,-10.1,22.35,-32.14,37.04,1.35,-5.03,-0.87
2026-05-02 12:41:45.735883,-2.94,-3.05,-6.18,-0.92,3.54,1.07,21.23,0.68,-12.84,-8.87,0.98,0.28,-4.61,17.09,2.65,35.02,-7.56,5.01,-3.38,0.72,4.21,2.14,0.09,9.49,19.11,8.45,0.17,-4.43,-0.42,-7.35,-0.31,15.57,28.52,1.32,-5.24,-3.33,-0.87,4.31,0.08,2.77,-1.21,-2.65,126.47,-11.31,5.13,1.41,3.37,5.32,0.84,-0.62,1.52,12.47,-2.45,11.76,49.3,-0.06,5.73,8.01,29.45,4.04,2.76,4.77,-3.81,-8.96,2.68,10.87,56.51,15.61,0.99,29.47,-1.25,-2.93,4.52,13.58,34.68,1.09,45.24,1.65,-10.59,14.45,24.27,7.88,21.87,-10.1,22.35,-32.14,37.04,1.35,-5.03,-0.87
2026-05-03 12:40:47.567768,-2.94,-3.05,-6.18,-0.92,3.54,1.07,21.23,0.68,-12.84,-8.87,0.98,0.28,-4.61,17.09,2.65,35.02,-7.56,5.01,-3.38,0.72,4.21,2.14,0.09,9.49,19.11,8.45,0.17,-4.43,-0.42,-7.35,-0.31,15.57,28.52,1.32,-5.24,-3.33,-0.87,4.31,0.08,2.77,-1.21,-2.65,126.47,-11.31,5.13,1.41,3.37,5.32,0.84,-0.62,1.52,12.47,-2.45,11.76,49.3,-0.06,5.73,8.01,29.45,4.04,2.76,4.77,-3.81,-8.96,2.68,10.87,56.51,15.61,0.99,29.47,-1.25,-2.93,4.52,13.58,34.68,1.09,45.24,1.65,-10.59,14.45,24.27,7.88,21.87,-10.1,22.35,-32.14,37.04,1.35,-5.03,-0.87
2026-05-04 13:17:55.153681,-2.94,-3.05,-6.18,-0.92,3.54,1.07,21.23,0.68,-12.84,-8.87,0.98,0.28,-4.61,17.09,2.65,35.02,-7.56,5.01,-3.38,0.72,4.21,2.14,0.09,9.49,19.11,8.45,0.17,-4.43,-0.42,-7.35,-0.31,15.57,28.52,1.32,-5.24,-3.33,-0.87,4.31,0.08,2.77,-1.21,-2.65,126.47,-11.31,5.13,1.41,3.37,5.32,0.84,-0.62,1.52,12.47,-2.45,11.76,49.3,-0.06,5.73,8.01,29.45,4.04,2.76,4.77,-3.81,-8.96,2.68,10.87,56.51,15.61,0.99,29.47,-1.25,-2.93,4.52,13.58,34.68,1.09,45.24,1.65,-10.59,14.45,24.27,7.88,21.87,-10.1,22.35,-32.14,37.04,1.35,-5.03,-0.87
2026-05-05 13:05:22.090913,-2.94,-3.05,-6.18,-0.92,3.54,1.07,21.23,0.68,-12.84,-8.87,0.98,0.28,-4.61,17.09,2.65,35.02,-7.56,5.01,-3.38,0.72,4.21,2.14,0.09,9.49,19.11,8.45,0.17,-4.43,-0.42,-7.35,-0.31,15.57,28.52,1.32,-5.24,-3.33,-0.87,4.31,0.08,2.77,-1.21,-2.65,126.47,-11.31,5.13,1.41,3.37,5.32,0.84,-0.62,1.52,12.47,-2.45,11.76,49.3,-0.06,5.73,8.01,29.45,4.04,2.76,4.77,-3.81,-8.96,2.68,10.87,56.51,15.61,0.99,29.47,-1.25,-2.93,4.52,13.58,34.68,1.09,45.24,1.65,-10.59,14.45,24.27,7.88,21.87,-10.1,22.35,-32.14,37.04,1.35,-5.03,-0.87
2026-05-06 13:25:02.485273,-11.88,-13.08,4.84,-31.63,-10.24,-2.99,-26.04,-7.27,-17.25,-36.83,1.1,-1.39,-8.56,-21.11,-2.14,-39.12,-3.51,-18.53,-5.75,-4.98,-12.13,-0.34,-3.35,-9.5,-14.15,21.14,-6.84,-6.09,-12.31,-48.94,-5.89,-7.4,-13.1,-15.13,-14.48,1.08,3.55,-8.77,-3.96,-1.17,0.93,-6.21,92.22,-9.76,-14.44,0.73,-4.78,-1.75,-24.89,-3.46,-4.97,-19.86,-1.5,-4.36,-38.81,9.91,-5.29,-19.52,90.07,-2.1,-4.24,-5.88,-8.86,1.84,-3.39,8.27,-37.03,7.77,-2.07,-0.81,-5.03,-37.08,-8.68,6.66,-20.04,-1.07,25.11,14.94,-6.55,-8.6,-10.87,7.97,-14.94,6.65,3.65,-0.9,12.21,4.94,-4.09,2.69
2026-05-07 13:24:43.449763,-0.21,-3.35,3.97,12.69,-4.48,1.72,-1.7,4.77,15.76,38.77,0.0,-0.72,-5.33,14.57,-0.21,-47.49,-0.98,-8.2,-3.89,-1.66,-0.09,-0.43,1.78,2.28,15.23,4.04,-8.85,0.68,3.42,-27.29,4.85,-6.7,-13.92,-1.52,-4.54,1.23,-3.36,-8.54,-1.39,-0.83,-0.13,-1.32,-64.3,1.7,-9.46,3.66,-0.32,1.85,1.84,-1.71,-3.97,-7.35,2.77,5.36,-27.62,-7.22,-0.39,-19.62,-16.65,-0.71,-2.81,-0.22,-0.64,-1.29,-2.59,1.47,-9.53,12.16,1.11,-29.91,2.46,-4.2,-10.11,-12.54,3.5,-2.9,35.61,-15.32,-5.55,-10.43,12.04,6.34,-8.22,31.11,30.16,54.29,5.97,0.55,-0.84,2.73
2026-05-08 13:04:44.614093,-2.34,11.66,-15.51,7.65,1.9,0.63,0.74,-6.33,0.17,-46.32,-0.76,-0.02,-2.43,-10.75,2.14,75.45,2.02,-5.01,-4.0,-0.57,-6.66,-1.14,-2.11,-1.67,-5.74,-3.2,16.2,-0.27,-6.04,-32.89,-0.83,-5.94,-0.07,-7.96,-9.87,-1.25,-2.97,-9.74,-7.83,-0.62,-1.51,-3.62,-0.74,-7.48,10.2,0.2,1.26,-3.61,-14.19,-2.65,-2.81,-7.63,-1.86,-20.51,-21.42,-1.67,-2.18,-23.26,37.25,-0.3,-10.95,-3.72,-8.4,-19.74,-1.22,-1.32,-43.23,-35.76,-0.78,-20.78,-4.24,-9.89,-4.71,10.46,-38.41,2.24,-31.2,7.19,0.59,-14.39,-12.48,-7.65,-6.62,-18.76,-26.44,-27.07,-19.2,0.12,-2.05,-2.28
2026-05-09 12:47:17.372993,-2.34,11.66,-15.51,7.65,1.9,0.63,0.74,-6.33,0.17,-46.32,-0.76,-0.02,-2.43,-10.75,2.14,75.45,2.02,-5.01,-4.0,-0.57,-6.66,-1.14,-2.11,-1.67,-5.74,-3.2,16.2,-0.27,-6.04,-32.89,-0.83,-5.94,-0.07,-7.96,-9.87,-1.25,-2.97,-9.74,-7.83,-0.62,-1.51,-3.62,-0.74,-7.48,10.2,0.2,1.26,-3.61,-14.19,-2.65,-2.81,-7.63,-1.86,-20.51,-21.42,-1.67,-2.18,-23.26,37.25,-0.3,-10.95,-3.72,-8.4,-19.74,-1.22,-1.32,-43.23,-35.76,-0.78,-20.78,-4.24,-9.89,-4.71,10.46,-38.41,2.24,-31.2,7.19,0.59,-14.39,-12.48,-7.65,-6.62,-18.76,-26.44,-27.07,-19.2,0.12,-2.05,-2.28
2026-05-10 12:48:11.655505,-2.34,11.66,-15.51,7.65,1.9,0.63,0.74,-6.33,0.17,-46.32,-0.76,-0.02,-2.43,-10.75,2.14,75.45,2.02,-5.01,-4.0,-0.57,-6.66,-1.14,-2.11,-1.67,-5.74,-3.2,16.2,-0.27,-6.04,-32.89,-0.83,-5.94,-0.07,-7.96,-9.87,-1.25,-2.97,-9.74,-7.83,-0.62,-1.51,-3.62,-0.74,-7.48,10.2,0.2,1.26,-3.61,-14.19,-2.65,-2.81,-7.63,-1.86,-20.51,-21.42,-1.67,-2.18,-23.26,37.25,-0.3,-10.95,-3.72,-8.4,-19.74,-1.22,-1.32,-43.23,-35.76,-0.78,-20.78,-4.24,-9.89,-4.71,10.46,-38.41,2.24,-31.2,7.19,0.59,-14.39,-12.48,-7.65,-6.62,-18.76,-26.44,-27.07,-19.2,0.12,-2.05,-2.28
2026-05-12 13:32:49.829191,14.4,9.98,-14.47,17.62,-0.47,0.62,-13.56,-5.22,6.98,-53.21,-4.5,-0.34,-1.18,-31.74,-0.7,-66.22,-6.0,-24.53,-11.16,-1.5,-3.29,-2.43,0.24,-10.53,-6.52,-54.14,-56.65,-1.0,-14.23,-16.55,-1.35,-12.74,-21.21,-2.67,-5.44,-14.49,-25.13,-14.88,-3.49,-0.43,-0.85,-0.43,-120.38,-2.99,-25.33,-3.32,-3.6,-2.16,-9.51,-3.0,-5.23,-18.96,-0.9,-4.69,-1.78,-9.97,-4.11,-36.63,-41.14,-1.72,-1.11,-2.11,-5.96,-19.06,-4.42,-21.88,-18.17,-50.25,-0.86,-53.72,-2.71,6.74,0.26,-3.99,-41.47,-5.12,-27.08,-39.31,-9.71,-44.21,-77.47,-22.34,-7.85,-41.53,-4.68,2.75,-147.4,-11.79,-9.16,2.36
2026-05-14 13:25:12.376654,5.51,3.77,2.52,-12.43,-2.45,-2.53,-7.18,-1.66,-28.58,-4.24,3.83,0.02,-0.76,-18.91,-2.86,-23.91,-5.68,-19.6,-4.13,-1.65,1.11,0.81,0.69,-7.47,-2.13,15.17,-16.26,-1.54,-9.0,-7.7,1.35,-8.37,-3.3,-9.63,-2.02,-0.84,7.72,-2.71,-4.35,0.41,0.48,0.11,4.92,-3.61,-9.27,-0.95,1.01,-0.68,-3.7,-0.38,-2.83,12.64,-2.64,-2.83,-17.82,6.52,0.68,-11.27,31.63,-0.4,8.09,1.79,-8.38,-2.7,0.47,9.9,-21.47,3.73,0.91,-23.13,9.85,-28.88,2.13,4.39,-3.6,4.94,60.84,20.66,-1.15,-3.17,-28.54,3.46,0.1,-4.8,-11.24,-7.73,133.7,1.19,-0.37,4.82
2026-05-15 13:24:20.732950,6.27,14.78,-15.84,-4.99,4.04,2.62,-5.87,-3.01,-4.72,-28.24,-0.6,-0.08,-1.39,-12.91,5.44,-28.36,-2.31,-8.31,-0.3,-2.19,-7.32,-1.53,0.04,-1.33,-11.06,-42.68,-17.89,-3.65,-3.87,-22.1,1.43,0.41,-14.07,4.15,-0.67,-5.04,-6.04,-3.32,-5.0,-1.67,-1.42,-2.51,-76.58,-1.26,-18.29,-2.67,0.99,1.23,-7.74,-2.18,-2.45,-12.13,-3.46,9.59,-5.34,-3.81,-3.28,13.69,-19.73,-2.94,-10.97,-2.37,-3.05,-5.96,-0.57,-18.35,-36.42,-25.96,-3.16,-24.24,-9.91,-8.58,9.78,12.9,-48.62,-5.85,-51.69,-22.82,7.55,-42.25,-20.99,-14.18,0.61,-28.03,-21.45,-19.41,-82.57,-3.05,-3.23,-7.6
2026-05-16 12:53:47.634881,6.27,14.78,-15.84,-4.99,4.04,2.62,-5.87,-3.01,-4.72,-28.24,-0.6,-0.08,-1.39,-12.91,5.44,-28.36,-2.31,-8.31,-0.3,-2.19,-7.32,-1.53,0.04,-1.33,-11.06,-42.68,-17.89,-3.65,-3.87,-22.1,1.43,0.41,-14.07,4.15,-0.67,-5.04,-6.04,-3.32,-5.0,-1.67,-1.42,-2.51,-76.58,-1.26,-18.29,-2.67,0.99,1.23,-7.74,-2.18,-2.45,-12.13,-3.46,9.59,-5.34,-3.81,-3.28,13.69,-19.73,-2.94,-10.97,-2.37,-3.05,-5.96,-0.57,-18.35,-36.42,-25.96,-3.16,-24.24,-9.91,-8.58,9.78,12.9,-48.62,-5.85,-51.69,-22.82,7.55,-42.25,-20.99,-14.18,0.61,-28.03,-21.45,-19.41,-82.57,-3.05,-3.23,-7.6
2026-05-17 12:50:30.569563,6.27,14.78,-15.84,-4.99,4.04,2.62,-5.87,-3.01,-4.72,-28.24,-0.6,-0.08,-1.39,-12.91,5.44,-28.36,-2.31,-8.31,-0.3,-2.19,-7.32,-1.53,0.04,-1.33,-11.06,-42.68,-17.89,-3.65,-3.87,-22.1,1.43,0.41,-14.07,4.15,-0.67,-5.04,-6.04,-3.32,-5.0,-1.67,-1.42,-2.51,-76.58,-1.26,-18.29,-2.67,0.99,1.23,-7.74,-2.18,-2.45,-12.13,-3.46,9.59,-5.34,-3.81,-3.28,13.69,-19.73,-2.94,-10.97,-2.37,-3.05,-5.96,-0.57,-18.35,-36.42,-25.96,-3.16,-24.24,-9.91,-8.58,9.78,12.9,-48.62,-5.85,-51.69,-22.82,7.55,-42.25,-20.99,-14.18,0.61,-28.03,-21.45,-19.41,-82.57,-3.05,-3.23,-7.6
2026-05-18 14:50:23.246941,6.16,8.41,2.62,-13.49,5.74,0.88,40.02,0.51,-23.1,12.78,2.13,0.12,-13.12,58.41,1.43,154.29,3.09,14.61,9.04,3.84,4.62,0.67,5.04,6.61,0.42,10.21,25.78,-1.7,0.9,1.97,5.56,15.72,43.96,1.2,0.82,-1.45,19.8,-2.14,4.33,1.68,1.49,3.69,-28.14,0.22,15.4,2.1,2.5,1.36,1.87,1.62,2.16,35.89,0.36,17.37,13.78,9.21,1.33,-2.45,49.5,1.79,3.38,0.91,7.19,3.45,-6.49,1.46,6.0,20.6,0.27,30.73,18.35,-7.29,12.36,-10.66,5.68,8.31,-8.17,28.35,5.4,14.7,41.37,-4.43,4.57,-1.18,7.56,2.48,-3.34,8.38,1.21,-2.8
2026-05-19 14:29:01.737166,-2.72,-2.15,14.57,-74.75,-14.18,-5.25,-8.98,-2.11,-35.15,-44.47,1.41,-0.31,-4.93,3.09,-1.91,-79.06,-4.07,-7.49,5.1,0.5,-4.24,-0.56,-4.53,-11.12,3.35,-23.89,-29.33,-0.77,-5.85,-9.08,-0.54,-11.26,-1.6,-2.46,-3.42,-1.65,-7.03,-8.04,-7.75,0.84,-2.86,-0.86,-33.72,-3.77,-27.51,-2.8,-0.83,-1.2,-11.91,-1.5,-4.35,-27.97,-2.78,19.05,-17.63,4.59,-3.92,-19.64,-21.6,0.19,-4.87,0.83,-8.77,-0.03,-1.91,-4.3,-13.95,8.63,-2.95,-39.88,13.2,-28.75,-11.2,-5.67,-5.29,0.09,-24.75,-2.34,-2.78,2.9,-6.11,0.07,-26.64,32.2,-12.34,27.58,162.61,3.42,-1.15,1.44
2026-05-20 14:29:24.989074,-6.54,3.85,-4.89,39.08,-1.94,-2.57,1.08,-0.65,-34.5,13.76,-2.72,0.74,-2.88,25.66,-1.07,80.62,3.89,-2.92,0.44,-1.46,-6.89,0.33,5.66,0.63,2.98,28.86,25.51,0.59,-0.42,-8.79,0.24,9.22,3.16,6.11,-6.13,0.99,4.08,-2.47,-2.07,0.19,1.12,-6.54,29.87,0.01,3.05,0.81,-2.65,-0.78,-4.09,0.33,0.49,-21.62,-2.46,26.93,27.03,5.23,-5.15,6.16,-16.16,-2.5,-7.0,-2.46,-8.91,-1.43,1.09,-0.95,40.39,12.27,-0.64,40.91,7.17,-5.89,14.78,-10.79,32.57,-0.72,-7.85,12.24,0.35,4.95,31.13,8.13,3.02,-6.94,16.8,-2.2,-39.59,6.29,-0.4,2.58
2026-05-21 14:35:11.153282,-15.3,-20.77,2.34,9.36,-17.02,-2.89,-42.82,-1.84,-11.64,0.1,-5.91,0.13,-17.17,-17.72,-2.63,-180.73,-0.14,8.5,-9.27,-5.14,-3.99,0.29,-0.03,-3.12,-5.14,18.71,-13.67,-1.58,-1.88,-26.71,-5.46,-14.55,-65.26,-10.01,-9.08,0.25,3.79,-2.75,-2.36,2.19,-3.35,-5.46,139.17,-3.92,-43.35,0.15,-2.16,3.34,-5.21,-0.4,-6.03,-9.15,-1.67,-1.99,13.32,-5.46,-0.18,-43.0,69.88,-1.54,-11.23,3.57,-4.73,-5.36,-8.36,7.94,24.62,43.02,-1.58,-21.32,6.95,-15.13,0.05,14.64,5.5,-1.09,48.29,50.93,1.52,25.11,4.31,0.48,4.54,-6.45,23.95,-9.08,57.98,2.03,-1.71,-3.1
2026-05-22 14:11:06.916398,-0.52,-10.51,-1.54,-46.99,-8.45,-1.21,-11.02,0.99,-19.24,-46.9,-0.83,-0.07,-4.14,-1.46,3.85,-129.23,5.04,-15.78,-6.78,-2.8,1.28,-1.19,-0.59,-7.59,-17.21,9.9,11.63,-0.61,-0.24,-29.65,-2.52,-4.71,-48.47,-10.99,-5.79,1.22,-6.69,-1.5,-3.69,-1.93,-0.91,-1.22,13.24,-2.19,-32.36,0.27,3.95,-0.9,-11.54,0.29,-2.17,-10.74,1.22,3.18,-9.65,-4.98,0.95,-36.02,-25.57,-0.28,0.02,-1.24,-3.07,4.62,-3.75,1.88,-1.98,8.2,0.66,1.4,3.22,-13.78,-5.46,-25.09,-16.23,0.49,22.2,5.6,-8.34,34.1,-43.92,-19.58,-7.54,7.08,-29.4,51.71,-140.68,1.5,10.1,-5.16
2026-05-23 12:54:49.013138,-0.52,-10.51,-1.54,-46.99,-8.45,-1.21,-11.02,0.99,-19.24,-46.9,-0.83,-0.07,-4.14,-1.46,3.85,-129.23,5.04,-15.78,-6.78,-2.8,1.28,-1.19,-0.59,-7.59,-17.21,9.9,11.63,-0.61,-0.24,-29.65,-2.52,-4.71,-48.47,-10.99,-5.79,1.22,-6.69,-1.5,-3.69,-1.93,-0.91,-1.22,13.24,-2.19,-32.36,0.27,3.95,-0.9,-11.54,0.29,-2.17,-10.74,1.22,3.18,-9.65,-4.98,0.95,-36.02,-25.57,-0.28,0.02,-1.24,-3.07,4.62,-3.75,1.88,-1.98,8.2,0.66,1.4,3.22,-13.78,-5.46,-25.09,-16.23,0.49,22.2,5.6,-8.34,34.1,-43.92,-19.58,-7.54,7.08,-29.4,51.71,-140.68,1.5,10.1,-5.16
2026-05-24 12:55:04.992851,-0.52,-10.51,-1.54,-46.99,-8.45,-1.21,-11.02,0.99,-19.24,-46.9,-0.83,-0.07,-4.14,-1.46,3.85,-129.23,5.04,-15.78,-6.78,-2.8,1.28,-1.19,-0.59,-7.59,-17.21,9.9,11.63,-0.61,-0.24,-29.65,-2.52,-4.71,-48.47,-10.99,-5.79,1.22,-6.69,-1.5,-3.69,-1.93,-0.91,-1.22,13.24,-2.19,-32.36,0.27,3.95,-0.9,-11.54,0.29,-2.17,-10.74,1.22,3.18,-9.65,-4.98,0.95,-36.02,-25.57,-0.28,0.02,-1.24,-3.07,4.62,-3.75,1.88,-1.98,8.2,0.66,1.4,3.22,-13.78,-5.46,-25.09,-16.23,0.49,22.2,5.6,-8.34,34.1,-43.92,-19.58,-7.54,7.08,-29.4,51.71,-140.68,1.5,10.1,-5.16
2026-05-25 14:28:56.157698,-4.02,-3.68,-19.96,-16.72,-5.47,-3.04,-17.08,1.74,-12.31,-33.11,-0.67,0.35,-2.84,8.03,2.28,-38.62,-9.23,-5.47,5.92,-1.7,-5.65,-0.31,-7.09,-8.18,6.0,-5.59,-33.88,-4.1,1.59,10.88,-0.44,-2.36,-17.64,-2.86,2.19,0.35,-3.86,11.16,-3.01,-0.06,-2.66,1.94,-11.62,2.27,-10.97,-3.13,-1.62,4.51,9.55,-2.51,-2.06,-4.95,-3.05,-12.3,6.47,7.09,-1.61,46.4,22.92,-1.48,-4.44,-3.38,-4.37,-1.57,-4.43,-6.62,-45.87,-29.85,-2.09,-32.92,-10.78,-4.76,-6.03,15.4,0.36,-8.07,44.07,15.33,-2.45,-43.22,12.95,17.47,-16.16,-12.29,-17.13,-35.16,225.46,16.14,-5.69,-8.72
