date,风电设备,化学纤维,电池,煤炭开采加工,农化制品,电子化学品,元件,化学原料,黑色家电,银行,厨卫电器,塑料制品,光伏设备,通信设备,医疗器械,旅游及酒店,橡胶制品,电力,小家电,非金属材料,建筑装饰,汽车整车,能源金属,公路铁路运输,光学光电子,房地产,白酒,美容护理,生物制品,养殖业,化学制药,环保设备,包装印刷,医疗服务,造纸,化学制品,服装家纺,白色家电,物流,证券,家居用品,环境治理,港口航运,建筑材料,汽车服务及其他,纺织制造,消费电子,保险,医药商业,中药,自动化设备,互联网电商,工程机械,零售,汽车零部件,钢铁,贸易,饮料制造,轨交设备,电机,计算机设备,种植业与林业,其他电子,机场航运,农产品加工,通用设备,半导体,教育,食品加工制造,其他社会服务,燃气,专用设备,游戏,工业金属,综合,多元金融,金属新材料,软件开发,文化传媒,其他电源设备,石油加工贸易,影视院线,通信服务,IT服务,军工电子,电网设备,军工装备,油气开采及服务,小金属,贵金属
2026-05-31 13:07:43.975754,2.55,-2.63,-14.54,-11.31,14.59,-31.13,0.89,-7.0,-1.11,-0.28,-0.21,-11.36,-0.04,-96.57,-5.05,0.7,-5.63,-28.07,-2.71,1.04,-25.56,-8.7,2.41,-4.67,38.32,-21.87,-13.49,-1.41,-7.26,-2.32,-13.1,-7.31,-5.79,-6.06,-0.54,-11.54,-3.12,-10.76,0.3,6.79,-3.95,-2.3,-7.88,5.07,-1.01,-2.81,-52.97,-14.95,-2.12,-5.87,-29.47,-4.78,-2.99,-8.06,-42.16,-3.19,-0.97,-2.42,-5.41,-4.48,-49.75,-2.9,-24.02,-2.67,-1.03,-50.25,-306.43,0.4,-7.46,-3.36,-0.61,-51.27,-1.47,52.89,-11.89,-2.43,-8.33,-21.74,-14.56,-9.12,-8.54,-1.81,-43.0,-54.29,-22.3,-47.19,-26.91,-0.34,13.92,36.64
2026-06-01 17:11:15.995281,-18.38,-4.82,-17.73,6.47,-19.58,-37.06,-49.42,-18.54,-4.3,-19.72,-0.76,-20.31,-22.77,8.13,-9.5,-1.82,-4.36,22.99,-2.45,-9.02,-28.29,-22.15,-17.79,-6.02,-38.51,-19.1,6.79,-1.19,-5.17,-6.44,-6.06,-5.96,-5.91,-6.51,-1.84,-29.89,-5.55,-33.19,-4.32,-35.47,-3.04,-11.94,-14.37,-17.46,-1.29,-1.14,18.69,-18.09,-2.68,-3.55,-49.05,-3.7,-8.98,-8.91,-56.31,-18.22,-3.44,-1.46,-2.85,-12.74,-34.7,-3.17,-14.9,-5.99,-1.34,-52.51,-29.92,-2.64,-4.56,-3.29,-3.84,-30.33,-6.44,-59.58,5.33,-8.4,-4.62,-34.43,-15.79,-3.79,-6.3,2.33,-30.2,-67.62,-12.71,-5.9,-31.42,-7.08,-54.26,-37.64
2026-06-02 15:52:53.591025,2.12,-1.21,11.54,9.53,-3.99,20.18,-35.66,0.75,-0.32,-21.72,-0.45,0.24,11.18,145.67,-4.15,-2.15,0.01,4.4,-1.96,1.89,-8.92,-6.62,-5.14,-2.42,-10.37,3.44,-18.32,-1.26,-7.14,-5.82,-28.25,-0.77,1.24,-3.62,-1.06,-13.57,-2.16,-20.2,-2.13,-49.51,0.46,-3.08,-7.97,15.7,2.35,-0.07,78.63,-6.63,-1.7,-6.04,12.85,1.78,-2.33,-16.18,-13.23,-1.01,0.09,-5.14,-1.9,-9.5,-0.03,-0.33,6.8,-4.77,-1.94,16.67,94.19,-0.31,-4.13,2.92,-2.9,11.18,-5.44,-5.56,-3.55,-1.99,10.26,-11.28,-6.06,9.79,-2.24,-7.13,-3.66,3.23,14.9,4.49,3.02,0.14,45.3,-19.32
2026-06-03 16:10:57.257158,-17.79,-9.72,-43.37,6.8,-10.96,-41.64,-13.41,-9.54,-6.1,67.34,-0.06,-29.72,-64.26,-26.38,-5.02,1.37,-6.03,68.52,-3.3,-4.59,-5.22,-10.86,-4.93,4.26,-134.35,-13.45,27.86,1.93,2.26,1.21,19.38,-4.87,-5.07,-1.51,-3.32,-30.91,-1.69,-12.47,-2.84,15.58,-2.29,-7.68,1.07,-11.91,-3.44,-1.41,-57.03,-6.06,0.09,8.94,-79.57,-2.72,-1.17,13.15,-67.59,-7.06,-1.9,6.84,-5.54,-15.46,-46.17,-1.6,-34.3,4.74,-0.12,-84.46,-346.5,-1.45,-1.3,-6.04,-2.55,-43.11,-8.15,-14.4,-16.79,-4.51,-18.27,-53.66,7.63,-33.77,-3.66,3.41,-24.1,-54.22,-51.34,-27.09,-60.28,-4.23,-48.7,-24.7
2026-06-04 14:28:57.645404,-3.03,2.4,-19.93,27.26,5.62,-4.55,-15.6,2.89,-0.33,42.01,0.18,-6.14,-9.01,-49.9,-2.75,2.34,-0.22,-9.42,-0.06,0.74,-0.26,-12.87,-7.47,1.07,-1.76,-4.39,-10.77,2.18,-3.91,5.98,-12.52,0.87,1.05,-5.8,0.11,8.59,2.44,-6.3,3.2,-15.17,2.4,0.66,9.18,-9.52,1.62,1.25,-36.8,-2.98,1.58,0.66,-11.28,-0.18,2.31,4.86,-13.91,3.73,-0.09,5.29,-1.63,-1.24,-10.97,2.35,-4.45,1.24,2.74,-14.72,-181.11,0.8,-0.84,2.5,4.3,-8.54,12.97,-3.21,8.19,1.55,-6.49,47.51,41.61,5.42,1.4,6.53,-1.23,21.2,-11.64,10.49,-21.59,2.22,-22.53,-2.88
2026-06-05 14:18:36.512762,-7.09,1.38,6.88,-5.73,-2.94,11.6,47.82,-2.13,0.06,15.21,-0.58,1.89,-23.65,223.21,-5.39,-2.54,-0.14,-26.25,-0.18,2.1,-14.74,14.37,1.46,-0.53,7.0,-15.03,-15.42,-2.48,-6.95,-9.7,-20.8,0.57,1.28,-3.28,-1.24,-6.94,-1.56,-1.18,-4.71,-4.76,-4.54,-0.11,-2.53,1.81,-1.2,-1.07,79.25,-6.74,-2.59,-6.6,19.8,-2.98,2.0,-19.4,-7.41,-12.02,-0.08,-7.49,-5.02,-3.54,-6.03,-3.5,21.41,-7.84,-5.04,-9.98,59.24,-2.17,-9.49,-2.02,-2.31,4.05,-14.06,50.96,-5.33,-5.09,1.6,-22.73,-37.11,-12.55,-6.42,-10.31,3.8,-11.07,8.19,-23.52,-9.94,-4.22,35.48,31.46
2026-06-06 13:03:35.881542,-7.09,1.38,6.88,-5.73,-2.94,11.6,47.82,-2.13,0.06,15.21,-0.58,1.89,-23.65,223.21,-5.39,-2.54,-0.14,-26.25,-0.18,2.1,-14.74,14.37,1.46,-0.53,7.0,-15.03,-15.42,-2.48,-6.95,-9.7,-20.8,0.57,1.28,-3.28,-1.24,-6.94,-1.56,-1.18,-4.71,-4.76,-4.54,-0.11,-2.53,1.81,-1.2,-1.07,79.25,-6.74,-2.59,-6.6,19.8,-2.98,2.0,-19.4,-7.41,-12.02,-0.08,-7.49,-5.02,-3.54,-6.03,-3.5,21.41,-7.84,-5.04,-9.98,59.24,-2.17,-9.49,-2.02,-2.31,4.05,-14.06,50.96,-5.33,-5.09,1.6,-22.73,-37.11,-12.55,-6.42,-10.31,3.8,-11.07,8.19,-23.52,-9.94,-4.22,35.48,31.46
2026-06-09 14:15:30.610964,-2.1,-1.92,-68.35,11.06,-14.1,15.32,59.38,-14.37,-1.86,-33.94,-0.46,-4.95,-2.5,-45.06,-8.75,-3.59,-0.15,-83.16,0.11,-2.09,-24.41,-18.51,-10.21,-4.96,61.74,-9.23,-22.48,-2.26,-7.83,-7.39,-10.56,0.65,0.96,-4.68,-2.31,-20.43,-5.05,1.58,-5.56,-29.63,-4.13,-12.43,-12.18,-7.23,-1.49,-0.2,-62.38,-7.69,-2.67,-5.7,-0.75,-3.08,-1.19,-22.81,0.19,-10.05,0.3,-8.23,-3.76,-2.52,-5.26,-2.2,13.24,-2.95,-5.59,8.61,88.19,-1.43,-5.69,-4.98,-2.92,5.44,-5.06,-84.41,-11.03,-5.41,-5.99,-37.33,-28.06,-8.29,-7.79,-2.88,-9.76,-44.93,-3.3,-34.41,-12.48,-5.9,-1.48,-27.05
2026-06-10 14:47:08.059361,-6.73,0.21,-30.56,-18.59,-4.85,0.14,-111.59,-7.75,-0.27,22.13,0.47,-12.7,-10.64,-27.35,-2.98,-0.99,0.97,-156.95,0.58,-0.52,-7.78,-9.01,-4.89,-0.63,23.11,-6.88,-5.26,-0.19,-3.18,-2.42,-9.45,-1.16,0.01,-4.88,-0.55,0.75,-0.04,-2.74,2.04,-21.05,0.46,-6.95,5.87,-9.48,-0.05,-0.32,-28.82,-9.01,0.2,0.0,-1.24,-1.3,4.95,-6.87,-5.01,-0.43,1.44,-2.27,1.82,7.39,-16.2,-2.04,-16.68,-1.1,-1.83,-8.7,-323.85,-0.09,2.81,0.63,-2.68,-10.02,4.34,-43.51,1.36,-3.26,11.12,-14.18,-9.67,-13.33,-0.41,0.16,-5.62,-23.92,-1.33,-24.06,9.3,-3.15,-15.15,-27.38
2026-06-13 13:19:34.272995,1.93,4.28,32.17,-9.61,0.77,48.8,65.09,-1.06,0.38,20.28,-0.26,-5.09,1.96,102.78,-2.05,-2.49,2.17,0.67,-1.97,3.72,-14.23,-4.3,15.46,2.55,41.43,-7.3,-11.79,-1.19,-1.16,-0.26,0.44,-2.37,4.34,0.29,-0.53,-11.73,-1.73,-8.07,-3.19,6.71,-1.91,-0.44,-4.58,14.2,-0.75,0.59,23.28,1.45,-0.9,-2.08,5.24,-0.09,0.81,-9.6,-13.61,0.07,-1.08,-4.64,2.08,-5.45,-1.58,-2.33,10.24,0.79,-1.9,8.5,123.65,-0.09,0.8,0.17,-0.92,17.02,-4.13,-4.82,1.55,-0.23,3.46,12.47,-6.81,18.08,-8.95,-1.89,-4.03,0.76,0.12,-2.93,-8.3,-10.97,29.21,-2.01
2026-06-14 13:24:15.531542,1.93,4.28,32.17,-9.61,0.77,48.8,65.09,-1.06,0.38,20.28,-0.26,-5.09,1.96,102.78,-2.05,-2.49,2.17,0.67,-1.97,3.72,-14.23,-4.3,15.46,2.55,41.43,-7.3,-11.79,-1.19,-1.16,-0.26,0.44,-2.37,4.34,0.29,-0.53,-11.73,-1.73,-8.07,-3.19,6.71,-1.91,-0.44,-4.58,14.2,-0.75,0.59,23.28,1.45,-0.9,-2.08,5.24,-0.09,0.81,-9.6,-13.61,0.07,-1.08,-4.64,2.08,-5.45,-1.58,-2.33,10.24,0.79,-1.9,8.5,123.65,-0.09,0.8,0.17,-0.92,17.02,-4.13,-4.82,1.55,-0.23,3.46,12.47,-6.81,18.08,-8.95,-1.89,-4.03,0.76,0.12,-2.93,-8.3,-10.97,29.21,-2.01
2026-06-15 16:50:05.817425,-4.4,-1.7,-36.07,-22.97,-1.66,-9.71,-122.55,-11.1,-3.11,55.12,-0.17,-20.61,-23.0,-128.14,-7.94,2.22,0.86,-78.81,-1.74,2.26,-16.06,-9.66,-0.81,-1.34,-101.02,-5.64,6.02,-0.35,-0.6,-2.35,0.11,-1.54,0.42,1.18,-1.51,-11.03,-1.86,-7.81,0.01,31.58,-1.7,-5.68,-7.63,-7.11,-1.53,-0.89,-88.23,10.26,-1.69,1.96,-43.71,-0.88,-14.42,-9.94,-42.7,-7.85,-2.32,3.96,-2.41,-8.22,-11.41,-1.68,-8.62,-0.78,-1.18,-47.38,-62.12,-1.88,0.4,-0.77,-0.55,-21.97,-4.19,-3.38,-4.52,0.44,-3.53,-38.15,-24.49,-22.85,-4.24,-3.04,-1.57,-18.35,-9.4,-31.74,-18.26,-7.56,-17.8,-15.75
2026-06-16 16:19:04.187257,-2.8,-4.87,-2.18,-1.03,-1.14,27.4,-29.29,0.18,-2.32,-9.26,0.24,-7.33,9.08,-65.98,0.14,-5.14,6.94,-0.88,-1.13,-2.51,-6.22,-6.62,8.95,-5.04,-32.21,-4.19,0.6,-0.83,-3.26,-3.01,-7.55,-0.64,1.47,-1.18,-2.2,-23.22,0.42,4.81,-2.23,-23.04,0.1,-1.97,-6.3,7.34,-1.44,-0.47,-14.02,-8.93,-1.3,-2.85,-30.37,2.17,-5.05,-8.77,-24.77,-0.15,-0.81,-2.84,1.51,-2.18,-16.89,-1.27,-1.51,-3.31,-0.73,-6.81,14.41,-1.01,3.63,-3.06,0.07,-9.62,-7.28,6.71,-1.1,-3.08,-5.15,-28.6,-14.73,-17.18,0.29,-10.86,-17.19,-23.71,4.37,-11.68,2.74,-1.27,31.83,0.99
2026-06-17 14:46:16.149623,2.34,1.39,54.67,-5.05,4.54,-41.98,10.44,-1.34,-2.05,57.55,0.11,-13.68,-19.31,-64.74,2.02,2.19,-3.46,11.07,-2.08,-4.66,-5.75,4.81,8.92,-2.05,-51.23,2.45,3.59,2.31,5.64,3.8,17.01,-1.73,1.55,3.86,-0.67,-10.8,1.9,1.11,1.68,69.68,-2.79,-2.31,8.92,-3.36,0.13,-0.03,-21.24,15.95,0.85,3.66,-14.12,-2.34,-0.21,10.42,-14.89,7.87,-0.78,0.93,-1.01,-2.25,-0.21,2.25,-1.27,13.58,-0.51,-20.7,-80.89,-1.19,-3.52,0.62,-0.81,-14.3,2.77,-2.35,-4.46,3.2,-5.13,4.78,-4.33,4.39,5.83,-0.99,-7.87,4.71,-9.3,-3.36,6.18,-2.11,38.22,12.93
2026-06-18 14:39:57.018009,-6.12,-2.2,-12.68,-23.03,-3.89,33.81,139.53,-4.27,3.4,-31.52,-0.58,12.92,-12.02,193.39,-5.64,-2.57,-0.87,-0.96,-0.78,3.87,-8.43,-12.01,-16.47,-5.42,45.5,-4.68,-10.28,-0.33,-2.84,-3.1,-8.43,2.22,-2.77,-6.31,-2.54,10.04,5.43,-4.81,-3.92,13.7,-0.92,-0.44,-8.99,9.58,-0.88,0.39,88.53,-0.87,-0.61,-3.93,68.98,2.33,-0.27,-4.63,28.59,-5.87,-0.92,-7.6,0.06,1.21,28.33,-2.87,28.68,1.83,-2.22,47.77,336.38,0.97,-1.28,-0.36,-1.23,32.64,-5.86,16.3,0.81,0.68,1.48,-1.92,-5.16,10.2,-1.31,-2.05,10.61,16.47,3.53,1.62,-4.71,-3.52,5.45,15.13
2026-06-19 14:36:58.631437,-6.12,-2.2,-12.68,-23.03,-3.89,33.81,139.53,-4.27,3.4,-31.52,-0.58,12.92,-12.02,193.39,-5.64,-2.57,-0.87,-0.96,-0.78,3.87,-8.43,-12.01,-16.47,-5.42,45.5,-4.68,-10.28,-0.33,-2.84,-3.1,-8.43,2.22,-2.77,-6.31,-2.54,10.04,5.43,-4.81,-3.92,13.7,-0.92,-0.44,-8.99,9.58,-0.88,0.39,88.53,-0.87,-0.61,-3.93,68.98,2.33,-0.27,-4.63,28.59,-5.87,-0.92,-7.6,0.06,1.21,28.33,-2.87,28.68,1.83,-2.22,47.77,336.38,0.97,-1.28,-0.36,-1.23,32.64,-5.86,16.3,0.81,0.68,1.48,-1.92,-5.16,10.2,-1.31,-2.05,10.61,16.47,3.53,1.62,-4.71,-3.52,5.45,15.13
2026-06-20 13:22:15.418767,-6.12,-2.2,-12.68,-23.03,-3.89,33.81,139.53,-4.27,3.4,-31.52,-0.58,12.92,-12.02,193.39,-5.64,-2.57,-0.87,-0.96,-0.78,3.87,-8.43,-12.01,-16.47,-5.42,45.5,-4.68,-10.28,-0.33,-2.84,-3.1,-8.43,2.22,-2.77,-6.31,-2.54,10.04,5.43,-4.81,-3.92,13.7,-0.92,-0.44,-8.99,9.58,-0.88,0.39,88.53,-0.87,-0.61,-3.93,68.98,2.33,-0.27,-4.63,28.59,-5.87,-0.92,-7.6,0.06,1.21,28.33,-2.87,28.68,1.83,-2.22,47.77,336.38,0.97,-1.28,-0.36,-1.23,32.64,-5.86,16.3,0.81,0.68,1.48,-1.92,-5.16,10.2,-1.31,-2.05,10.61,16.47,3.53,1.62,-4.71,-3.52,5.45,15.13
2026-06-21 13:31:11.061929,-6.12,-2.2,-12.68,-23.03,-3.89,33.81,139.53,-4.27,3.4,-31.52,-0.58,12.92,-12.02,193.39,-5.64,-2.57,-0.87,-0.96,-0.78,3.87,-8.43,-12.01,-16.47,-5.42,45.5,-4.68,-10.28,-0.33,-2.84,-3.1,-8.43,2.22,-2.77,-6.31,-2.54,10.04,5.43,-4.81,-3.92,13.7,-0.92,-0.44,-8.99,9.58,-0.88,0.39,88.53,-0.87,-0.61,-3.93,68.98,2.33,-0.27,-4.63,28.59,-5.87,-0.92,-7.6,0.06,1.21,28.33,-2.87,28.68,1.83,-2.22,47.77,336.38,0.97,-1.28,-0.36,-1.23,32.64,-5.86,16.3,0.81,0.68,1.48,-1.92,-5.16,10.2,-1.31,-2.05,10.61,16.47,3.53,1.62,-4.71,-3.52,5.45,15.13
2026-06-22 16:23:32.103971,-0.32,-4.55,64.87,-8.99,-12.95,4.72,-7.39,-5.1,1.16,-25.82,-0.27,-2.7,7.64,48.31,0.7,-3.91,0.93,-31.01,-0.94,-0.73,-23.19,-9.67,-11.14,-6.92,17.82,-15.69,-18.68,-1.2,-4.42,-2.61,-19.37,-1.76,-4.54,-4.29,-2.1,-24.39,-3.53,-25.46,-3.05,10.2,-0.37,-3.34,-12.01,-3.1,-0.72,-1.24,-1.45,-14.88,-2.24,-5.5,21.73,-2.67,-6.29,-2.32,-28.38,-1.75,-0.01,-13.23,-0.8,-0.77,-9.2,-3.39,-7.12,-7.5,-2.44,-2.81,-2.69,-0.01,-7.46,-1.36,-1.53,0.36,-11.06,-50.93,-5.33,-2.41,6.65,-17.7,-11.67,-6.82,-4.63,-3.26,-11.03,-19.7,-19.94,-1.43,-23.4,-6.01,-8.78,-9.13
2026-06-23 14:16:00.980727,-3.87,-3.21,-41.74,-11.31,-16.85,33.51,-33.24,-12.38,-0.73,-31.76,0.06,-12.96,-28.54,12.55,-1.57,-6.14,-0.39,-35.89,-1.98,-8.16,7.29,-22.9,-11.28,-2.76,26.0,-2.81,-19.21,-1.21,-2.92,-5.71,-9.33,-1.2,0.76,1.55,-3.89,-3.28,-3.94,-12.11,-3.07,-23.24,-3.11,-6.29,1.92,-20.48,-1.42,0.35,14.81,-6.72,-1.82,-7.66,8.45,3.75,-1.79,-22.71,-18.06,-12.56,-2.08,-5.65,-1.08,-6.68,28.47,-5.25,2.37,-1.08,-4.48,-6.51,267.76,-1.33,-13.38,1.82,-1.49,3.83,-9.37,-17.31,-1.6,-3.03,-12.27,-10.81,-17.96,-4.65,-1.7,-8.71,-10.17,-19.56,11.44,-37.83,-5.97,-1.37,-56.52,1.17
2026-06-24 14:01:24.182179,-5.17,-7.59,-81.73,-12.07,-16.88,-13.66,13.04,-12.22,-2.22,-64.54,-0.04,-12.65,-38.39,50.77,-0.9,-1.69,-0.07,-117.63,-0.19,-8.65,-25.65,-6.1,-17.3,-6.13,-72.11,-4.01,-16.7,-1.26,5.36,-7.79,13.12,-1.28,0.04,15.02,-3.63,-33.71,0.01,-6.61,-1.29,-50.23,-0.87,-3.87,-13.07,-9.36,-1.84,0.09,52.59,-45.21,-0.7,-1.19,17.6,-1.33,-5.29,-7.83,-11.64,-3.19,-1.22,-3.65,-4.23,0.53,3.51,-1.95,1.37,-10.57,-1.12,3.57,119.66,-0.51,-3.7,-1.03,-0.24,2.87,7.02,-35.25,-1.45,-2.97,9.11,-3.24,3.08,2.38,-4.15,-0.99,-3.2,14.65,-3.22,-25.97,-17.01,-5.39,-8.75,-21.53
2026-06-25 13:57:55.213954,0.03,-0.84,84.59,1.44,15.61,8.51,-133.83,2.93,-1.18,2.22,-0.2,-10.0,28.55,-52.1,-11.11,-0.75,2.46,-1.53,-0.56,-1.19,-2.4,-2.93,23.56,0.62,-56.04,-10.43,6.35,-0.42,-1.28,-3.35,-0.01,-1.35,-3.94,9.64,-1.05,27.37,0.48,-15.39,-0.48,156.05,-0.09,0.38,6.42,-3.32,-0.77,0.31,-112.49,18.91,-0.98,-2.5,-83.07,1.67,-1.45,3.63,-45.39,7.09,-1.24,0.41,0.11,-6.6,6.06,0.31,-5.57,-1.24,-0.24,-43.46,2.01,0.36,-2.06,-4.87,0.31,-24.87,6.13,69.2,6.36,7.06,-6.77,34.38,6.57,2.38,1.87,-0.62,1.08,2.23,-29.92,19.01,-22.74,-0.2,11.93,21.13
2026-06-26 13:56:08.433006,-12.34,-5.19,-103.44,-6.09,-22.51,-14.34,-117.75,-9.15,-0.83,29.09,-0.03,-22.56,-60.05,-123.89,-4.02,-0.2,1.17,-31.52,-1.62,-9.43,-31.61,-16.94,-39.53,0.94,-36.05,-4.32,-19.52,-1.18,0.43,-3.35,3.46,-0.31,-6.71,2.05,-1.75,-32.18,0.69,-20.9,-0.5,-29.02,-2.79,-8.83,0.72,-11.12,0.74,0.87,-76.13,-7.6,-0.05,1.8,-27.07,-1.49,-8.01,-3.51,-18.28,-19.92,-1.36,-3.89,-4.23,-4.7,-25.6,-2.14,-5.79,-4.77,-1.0,-54.73,-63.27,-0.73,-3.04,-3.19,-2.45,-49.16,-15.15,-118.35,-15.61,-2.74,-14.61,-35.98,-36.14,-23.3,-3.17,-1.79,-26.78,-43.66,-16.86,-44.63,-57.85,-5.63,-88.31,-65.34
2026-06-27 13:04:13.025604,-12.34,-5.19,-103.44,-6.09,-22.51,-14.34,-117.75,-9.15,-0.83,29.09,-0.03,-22.56,-60.05,-123.89,-4.02,-0.2,1.17,-31.52,-1.62,-9.43,-31.61,-16.94,-39.53,0.94,-36.05,-4.32,-19.52,-1.18,0.43,-3.35,3.46,-0.31,-6.71,2.05,-1.75,-32.18,0.69,-20.9,-0.5,-29.02,-2.79,-8.83,0.72,-11.12,0.74,0.87,-76.13,-7.6,-0.05,1.8,-27.07,-1.49,-8.01,-3.51,-18.28,-19.92,-1.36,-3.89,-4.23,-4.7,-25.6,-2.14,-5.79,-4.77,-1.0,-54.73,-63.27,-0.73,-3.04,-3.19,-2.45,-49.16,-15.15,-118.35,-15.61,-2.74,-14.61,-35.98,-36.14,-23.3,-3.17,-1.79,-26.78,-43.66,-16.86,-44.63,-57.85,-5.63,-88.31,-65.34
2026-06-28 13:09:19.569541,-12.34,-5.19,-103.44,-6.09,-22.51,-14.34,-117.75,-9.15,-0.83,29.09,-0.03,-22.56,-60.05,-123.89,-4.02,-0.2,1.17,-31.52,-1.62,-9.43,-31.61,-16.94,-39.53,0.94,-36.05,-4.32,-19.52,-1.18,0.43,-3.35,3.46,-0.31,-6.71,2.05,-1.75,-32.18,0.69,-20.9,-0.5,-29.02,-2.79,-8.83,0.72,-11.12,0.74,0.87,-76.13,-7.6,-0.05,1.8,-27.07,-1.49,-8.01,-3.51,-18.28,-19.92,-1.36,-3.89,-4.23,-4.7,-25.6,-2.14,-5.79,-4.77,-1.0,-54.73,-63.27,-0.73,-3.04,-3.19,-2.45,-49.16,-15.15,-118.35,-15.61,-2.74,-14.61,-35.98,-36.14,-23.3,-3.17,-1.79,-26.78,-43.66,-16.86,-44.63,-57.85,-5.63,-88.31,-65.34
2026-06-29 15:25:11.765752,2.05,0.18,6.13,-10.2,11.87,26.51,13.31,1.7,-2.41,-66.54,-0.31,-3.56,-13.71,-50.56,-7.67,-4.16,0.84,-45.4,-0.3,0.48,-21.64,-9.09,33.25,-3.76,19.5,-3.73,-17.54,-1.2,0.67,-5.07,4.53,2.39,1.18,12.79,-2.19,2.9,-3.23,-2.59,-2.26,-62.53,0.19,-7.25,-10.59,-4.53,0.83,-2.73,115.21,-16.65,-1.69,-5.81,-0.19,2.18,-7.59,-10.58,-11.43,-5.05,-1.47,-3.29,-4.12,-2.52,29.3,-1.97,-0.9,2.64,-2.78,14.08,313.48,-1.08,-3.24,1.35,-2.87,12.81,1.3,-14.38,2.07,-8.02,-12.81,-11.09,-14.21,-9.93,-2.29,-6.72,-0.08,-0.18,5.29,-10.82,7.2,-5.23,-18.97,-7.42
2026-07-01 14:01:27.681057,11.76,-12.54,-124.89,-4.19,-19.85,9.82,-136.03,-9.8,-2.83,-30.31,-0.32,-24.9,7.45,-281.03,-11.32,-2.83,-4.9,-30.38,-1.44,-0.51,-31.54,-17.55,-33.56,-1.96,45.2,-0.29,-19.76,-1.33,-12.08,1.92,-39.04,0.77,-10.34,-11.84,0.09,-36.56,-2.23,-11.27,-2.19,-72.79,0.76,-6.92,-12.31,-12.65,-0.2,-4.68,-85.43,-31.92,-3.19,-11.21,-80.4,-1.82,-0.49,-10.55,-29.09,-12.64,0.43,-4.83,-2.82,-4.83,-36.01,-2.3,-18.88,-7.39,0.4,-34.16,-71.23,-0.51,-6.43,0.44,-0.65,-15.11,-5.78,-55.47,-8.83,-8.16,-7.88,-37.21,-22.75,-20.62,-3.82,-6.7,-13.7,-32.22,9.56,-35.46,21.45,-2.89,-56.34,-16.43
2026-07-02 13:25:37.461569,-9.26,-2.02,22.28,2.11,-3.52,29.83,-47.91,-1.56,-0.04,4.61,0.27,-3.93,18.43,-40.88,7.96,-0.41,-5.22,7.88,0.53,-5.87,-9.33,7.36,4.51,1.55,-69.01,-7.51,9.31,0.83,15.0,4.67,49.14,-5.68,1.75,18.96,-0.46,-20.31,0.02,3.0,0.04,-3.27,0.73,-4.29,-0.7,-9.53,0.02,-1.5,-47.21,2.48,0.77,7.31,4.68,0.32,1.43,-2.14,-9.94,-0.65,-1.62,3.38,-0.06,-0.13,4.04,-0.4,-26.63,-1.78,3.33,-11.21,112.42,-0.1,-0.49,-3.75,-0.85,-11.81,5.64,3.87,-4.38,-0.28,-7.28,-8.95,-5.04,2.49,-0.55,-0.3,-4.97,-3.35,-2.15,-7.34,-13.27,0.17,-14.68,7.49
2026-07-03 13:29:22.789828,5.89,-7.84,20.66,-7.2,-11.99,11.37,139.14,-7.85,2.42,-49.64,0.18,-0.18,42.96,131.86,0.11,-1.26,-0.63,-11.84,0.24,-3.65,-11.44,-6.35,1.27,-2.85,79.7,-1.41,-6.27,-0.59,-4.29,-5.81,-21.98,0.11,-0.64,-18.28,-1.23,-26.09,0.7,10.65,-1.51,-1.06,-1.41,-1.78,-10.78,-2.62,-0.0,0.18,109.87,-15.99,-2.74,-9.68,61.54,0.43,-2.14,-5.38,18.92,0.25,-0.11,-2.76,0.4,3.11,79.12,-1.46,21.03,-10.82,-0.77,41.43,305.3,-1.41,-3.39,-0.82,-1.42,14.66,-1.8,-24.2,0.52,-2.93,4.5,9.62,1.38,-2.64,-7.26,-1.27,5.97,29.71,34.57,2.09,20.05,-1.98,-12.8,-12.48
2026-07-04 12:55:19.303650,5.89,-7.84,20.66,-7.2,-11.99,11.37,139.14,-7.85,2.42,-49.64,0.18,-0.18,42.96,131.86,0.11,-1.26,-0.63,-11.84,0.24,-3.65,-11.44,-6.35,1.27,-2.85,79.7,-1.41,-6.27,-0.59,-4.29,-5.81,-21.98,0.11,-0.64,-18.28,-1.23,-26.09,0.7,10.65,-1.51,-1.06,-1.41,-1.78,-10.78,-2.62,-0.0,0.18,109.87,-15.99,-2.74,-9.68,61.54,0.43,-2.14,-5.38,18.92,0.25,-0.11,-2.76,0.4,3.11,79.12,-1.46,21.03,-10.82,-0.77,41.43,305.3,-1.41,-3.39,-0.82,-1.42,14.66,-1.8,-24.2,0.52,-2.93,4.5,9.62,1.38,-2.64,-7.26,-1.27,5.97,29.71,34.57,2.09,20.05,-1.98,-12.8,-12.48
